"id","quarter","decade","casualties"
3804,"Q3","Current_Decade","Negative"
3808,"Q3","Current_Decade","Negative"
3811,"Q3","Current_Decade","Positive"
3812,"Q3","Current_Decade","Positive"
3813,"Q3","Current_Decade","Negative"
3817,"Q3","Current_Decade","Negative"
3818,"Q3","Current_Decade","Positive"
3820,"Q3","Current_Decade","Positive"
3822,"Q3","Current_Decade","Positive"
3823,"Q3","Current_Decade","Positive"
3828,"Q3","Current_Decade","Negative"
3832,"Q3","Current_Decade","Positive"
3835,"Q3","Current_Decade","Positive"
3838,"Q3","Current_Decade","Negative"
3840,"Q3","Current_Decade","Negative"
3841,"Q3","Current_Decade","Negative"
3843,"Q3","Current_Decade","Positive"
3845,"Q3","Current_Decade","Negative"
3848,"Q3","Current_Decade","Positive"
3850,"Q3","Current_Decade","Positive"
3852,"Q3","Current_Decade","Negative"
3853,"Q4","Current_Decade","Negative"
3854,"Q4","Current_Decade","Positive"
3859,"Q4","Current_Decade","Negative"
3860,"Q4","Current_Decade","Positive"
3863,"Q4","Current_Decade","Negative"
3865,"Q4","Current_Decade","Negative"
3866,"Q4","Current_Decade","Negative"
3868,"Q4","Current_Decade","Negative"
3869,"Q4","Current_Decade","Negative"
3870,"Q4","Current_Decade","Negative"
3871,"Q4","Current_Decade","Negative"
3874,"Q4","Current_Decade","Negative"
3879,"Q4","Current_Decade","Negative"
3881,"Q4","Current_Decade","Positive"
3883,"Q4","Current_Decade","Negative"
3884,"Q4","Current_Decade","Negative"
3886,"Q4","Current_Decade","Positive"
3887,"Q4","Current_Decade","Positive"
3889,"Q4","Current_Decade","Positive"
3890,"Q4","Current_Decade","Positive"
3891,"Q4","Current_Decade","Negative"
3892,"Q4","Current_Decade","Positive"
3893,"Q4","Current_Decade","Negative"
3895,"Q4","Current_Decade","Negative"
3896,"Q4","Current_Decade","Negative"
3898,"Q4","Current_Decade","Negative"
3900,"Q4","Current_Decade","Negative"
3902,"Q4","Current_Decade","Negative"
3903,"Q4","Current_Decade","Positive"
3904,"Q4","Current_Decade","Negative"
3905,"Q4","Current_Decade","Positive"
3907,"Q4","Current_Decade","Negative"
3908,"Q4","Current_Decade","Negative"
3909,"Q4","Current_Decade","Positive"
3911,"Q4","Current_Decade","Positive"
3912,"Q4","Current_Decade","Negative"
3913,"Q4","Current_Decade","Negative"
3914,"Q4","Current_Decade","Positive"
3915,"Q4","Current_Decade","Negative"
3916,"Q4","Current_Decade","Negative"
3918,"Q4","Current_Decade","Negative"
3919,"Q4","Current_Decade","Negative"
3920,"Q4","Current_Decade","Positive"
3921,"Q4","Current_Decade","Negative"
3923,"Q4","Current_Decade","Negative"
3929,"Q4","Current_Decade","Positive"
3930,"Q4","Current_Decade","Positive"
3931,"Q4","Current_Decade","Negative"
3938,"Q4","Current_Decade","Positive"
3940,"Q4","Current_Decade","Positive"
3941,"Q4","Current_Decade","Positive"
3942,"Q4","Current_Decade","Negative"
3944,"Q4","Current_Decade","Positive"
3948,"Q4","Current_Decade","Positive"
3949,"Q4","Current_Decade","Negative"
3950,"Q4","Current_Decade","Positive"
3958,"Q4","Current_Decade","Positive"
3959,"Q4","Current_Decade","Positive"
3960,"Q4","Current_Decade","Negative"
3961,"Q4","Current_Decade","Negative"
3964,"Q4","Current_Decade","Positive"
3965,"Q4","Current_Decade","Negative"
3966,"Q1","Current_Decade","Positive"
3972,"Q1","Current_Decade","Positive"
3980,"Q1","Current_Decade","Positive"
3982,"Q1","Current_Decade","Positive"
3984,"Q1","Current_Decade","Positive"
3988,"Q1","Current_Decade","Negative"
3989,"Q1","Current_Decade","Negative"
3993,"Q1","Current_Decade","Positive"
3994,"Q1","Current_Decade","Positive"
3997,"Q1","Current_Decade","Negative"
3998,"Q1","Current_Decade","Positive"
3999,"Q1","Current_Decade","Positive"
4001,"Q1","Current_Decade","Positive"
4005,"Q1","Current_Decade","Positive"
4006,"Q1","Current_Decade","Positive"
4007,"Q1","Current_Decade","Negative"
4009,"Q1","Current_Decade","Positive"
4015,"Q1","Current_Decade","Negative"
4016,"Q1","Current_Decade","Negative"
4019,"Q1","Current_Decade","Negative"
4020,"Q1","Current_Decade","Negative"
4022,"Q1","Current_Decade","Negative"
4024,"Q1","Current_Decade","Positive"
4027,"Q1","Current_Decade","Positive"
4029,"Q1","Current_Decade","Positive"
4030,"Q1","Current_Decade","Negative"
4032,"Q1","Current_Decade","Positive"
4033,"Q1","Current_Decade","Negative"
4036,"Q1","Current_Decade","Positive"
4037,"Q1","Current_Decade","Negative"
4038,"Q1","Current_Decade","Negative"
4040,"Q1","Current_Decade","Negative"
4041,"Q1","Current_Decade","Negative"
4043,"Q1","Current_Decade","Negative"
4044,"Q2","Current_Decade","Positive"
4045,"Q2","Current_Decade","Positive"
4046,"Q2","Current_Decade","Negative"
4048,"Q2","Current_Decade","Negative"
4051,"Q2","Current_Decade","Positive"
4053,"Q2","Current_Decade","Positive"
4057,"Q2","Current_Decade","Negative"
4058,"Q2","Current_Decade","Negative"
4060,"Q2","Current_Decade","Negative"
4062,"Q2","Current_Decade","Positive"
4064,"Q2","Current_Decade","Negative"
4065,"Q2","Current_Decade","Positive"
4066,"Q2","Current_Decade","Negative"
4067,"Q2","Current_Decade","Positive"
4068,"Q2","Current_Decade","Positive"
4069,"Q2","Current_Decade","Negative"
4070,"Q2","Current_Decade","Positive"
4071,"Q2","Current_Decade","Positive"
4072,"Q2","Current_Decade","Negative"
4074,"Q2","Current_Decade","Negative"
4077,"Q2","Current_Decade","Negative"
4080,"Q2","Current_Decade","Positive"
4081,"Q2","Current_Decade","Positive"
4083,"Q2","Current_Decade","Positive"
4084,"Q2","Current_Decade","Positive"
4085,"Q2","Current_Decade","Negative"
4086,"Q2","Current_Decade","Negative"
4087,"Q2","Current_Decade","Negative"
4089,"Q2","Current_Decade","Negative"
4092,"Q2","Current_Decade","Positive"
4095,"Q2","Current_Decade","Positive"
4096,"Q2","Current_Decade","Negative"
2105,"Q1","Current_Decade","Negative"
2121,"Q2","Current_Decade","Negative"
2125,"Q2","Current_Decade","Positive"
2185,"Q3","Current_Decade","Positive"
2200,"Q3","Current_Decade","Positive"
2262,"Q4","Current_Decade","Positive"
2274,"Q4","Current_Decade","Negative"
2283,"Q1","Current_Decade","Negative"
2421,"Q4","Current_Decade","Negative"
2495,"Q1","Current_Decade","Positive"
2652,"Q3","Current_Decade","Negative"
2690,"Q4","Current_Decade","Negative"
2733,"Q4","Current_Decade","Negative"
2850,"Q2","Current_Decade","Positive"
3014,"Q3","Current_Decade","Positive"
3022,"Q3","Current_Decade","Negative"
3088,"Q4","Current_Decade","Negative"
3185,"Q1","Current_Decade","Positive"
3205,"Q1","Current_Decade","Positive"
3257,"Q2","Current_Decade","Negative"
3295,"Q2","Current_Decade","Negative"
3407,"Q3","Current_Decade","Positive"
3472,"Q4","Current_Decade","Negative"
3580,"Q1","Current_Decade","Positive"
3849,"Q3","Current_Decade","Positive"
3951,"Q4","Current_Decade","Positive"
4088,"Q2","Current_Decade","Positive"
4097,"Q2","Current_Decade","Negative"
4100,"Q2","Current_Decade","Positive"
4104,"Q2","Current_Decade","Negative"
4106,"Q2","Current_Decade","Positive"
4108,"Q2","Current_Decade","Negative"
4110,"Q2","Current_Decade","Negative"
4117,"Q2","Current_Decade","Negative"
4118,"Q2","Current_Decade","Positive"
4123,"Q2","Current_Decade","Positive"
4124,"Q2","Current_Decade","Positive"
4126,"Q2","Current_Decade","Negative"
4130,"Q2","Current_Decade","Negative"
4133,"Q2","Current_Decade","Positive"
4135,"Q2","Current_Decade","Positive"
4136,"Q2","Current_Decade","Negative"
4137,"Q2","Current_Decade","Negative"
4138,"Q2","Current_Decade","Negative"
4139,"Q2","Current_Decade","Negative"
4140,"Q2","Current_Decade","Positive"
4142,"Q2","Current_Decade","Negative"
4143,"Q2","Current_Decade","Negative"
4145,"Q2","Current_Decade","Positive"
4146,"Q3","Current_Decade","Negative"
4148,"Q3","Current_Decade","Positive"
4151,"Q3","Current_Decade","Negative"
4153,"Q3","Current_Decade","Negative"
4157,"Q3","Current_Decade","Negative"
4159,"Q3","Current_Decade","Negative"
4162,"Q3","Current_Decade","Negative"
4166,"Q3","Current_Decade","Positive"
4168,"Q3","Current_Decade","Negative"
4170,"Q3","Current_Decade","Negative"
4171,"Q3","Current_Decade","Negative"
4172,"Q3","Current_Decade","Positive"
4174,"Q3","Current_Decade","Negative"
4178,"Q3","Current_Decade","Positive"
4179,"Q3","Current_Decade","Negative"
4183,"Q3","Current_Decade","Negative"
4184,"Q3","Current_Decade","Positive"
4189,"Q3","Current_Decade","Negative"
4192,"Q3","Current_Decade","Negative"
4193,"Q3","Current_Decade","Negative"
4194,"Q3","Current_Decade","Positive"
4195,"Q3","Current_Decade","Negative"
4196,"Q3","Current_Decade","Negative"
4197,"Q3","Current_Decade","Negative"
4198,"Q3","Current_Decade","Negative"
4199,"Q3","Current_Decade","Negative"
4201,"Q3","Current_Decade","Negative"
4202,"Q3","Current_Decade","Negative"
4203,"Q3","Current_Decade","Positive"
4204,"Q3","Current_Decade","Positive"
4205,"Q3","Current_Decade","Negative"
4207,"Q3","Current_Decade","Positive"
4210,"Q3","Current_Decade","Negative"
4212,"Q3","Current_Decade","Positive"
4213,"Q3","Current_Decade","Positive"
4214,"Q3","Current_Decade","Positive"
4215,"Q3","Current_Decade","Negative"
4216,"Q3","Current_Decade","Positive"
4219,"Q3","Current_Decade","Negative"
4220,"Q3","Current_Decade","Positive"
4221,"Q3","Current_Decade","Negative"
4222,"Q3","Current_Decade","Positive"
4224,"Q3","Current_Decade","Negative"
4225,"Q3","Current_Decade","Positive"
4226,"Q3","Current_Decade","Positive"
4228,"Q3","Current_Decade","Negative"
4229,"Q3","Current_Decade","Positive"
4230,"Q3","Current_Decade","Positive"
4234,"Q3","Current_Decade","Negative"
4235,"Q3","Current_Decade","Negative"
4236,"Q3","Current_Decade","Negative"
4237,"Q3","Current_Decade","Positive"
4239,"Q3","Current_Decade","Positive"
4241,"Q3","Current_Decade","Positive"
4242,"Q3","Current_Decade","Negative"
4244,"Q3","Current_Decade","Negative"
4245,"Q3","Current_Decade","Negative"
4246,"Q3","Current_Decade","Positive"
4252,"Q3","Current_Decade","Positive"
4253,"Q3","Current_Decade","Positive"
4256,"Q3","Current_Decade","Negative"
4259,"Q3","Current_Decade","Negative"
4261,"Q3","Current_Decade","Negative"
4263,"Q3","Current_Decade","Positive"
4264,"Q3","Current_Decade","Negative"
4265,"Q3","Current_Decade","Negative"
4268,"Q3","Current_Decade","Negative"
4271,"Q3","Current_Decade","Negative"
4272,"Q3","Current_Decade","Positive"
4273,"Q3","Current_Decade","Negative"
4276,"Q3","Current_Decade","Positive"
4280,"Q3","Current_Decade","Positive"
4282,"Q3","Current_Decade","Negative"
4284,"Q3","Current_Decade","Positive"
4286,"Q3","Current_Decade","Negative"
4287,"Q3","Current_Decade","Negative"
4288,"Q3","Current_Decade","Positive"
4289,"Q3","Current_Decade","Negative"
4290,"Q3","Current_Decade","Positive"
4291,"Q3","Current_Decade","Positive"
4293,"Q3","Current_Decade","Negative"
4297,"Q3","Current_Decade","Negative"
4299,"Q3","Current_Decade","Negative"
4301,"Q3","Current_Decade","Negative"
4303,"Q3","Current_Decade","Negative"
4307,"Q3","Current_Decade","Positive"
4308,"Q3","Current_Decade","Positive"
4309,"Q3","Current_Decade","Positive"
4310,"Q3","Current_Decade","Positive"
4315,"Q4","Current_Decade","Positive"
4316,"Q4","Current_Decade","Negative"
4317,"Q4","Current_Decade","Negative"
4318,"Q4","Current_Decade","Positive"
4320,"Q4","Current_Decade","Positive"
4322,"Q4","Current_Decade","Negative"
4325,"Q4","Current_Decade","Positive"
4327,"Q4","Current_Decade","Negative"
4329,"Q4","Current_Decade","Negative"
4333,"Q4","Current_Decade","Positive"
4335,"Q4","Current_Decade","Positive"
4336,"Q4","Current_Decade","Positive"
4337,"Q4","Current_Decade","Positive"
4338,"Q4","Current_Decade","Positive"
4339,"Q4","Current_Decade","Positive"
4340,"Q4","Current_Decade","Positive"
4344,"Q4","Current_Decade","Positive"
4347,"Q4","Current_Decade","Negative"
4348,"Q4","Current_Decade","Positive"
4349,"Q4","Current_Decade","Positive"
4351,"Q4","Current_Decade","Negative"
4352,"Q4","Current_Decade","Negative"
4356,"Q4","Current_Decade","Positive"
4357,"Q4","Current_Decade","Negative"
4360,"Q4","Current_Decade","Negative"
4362,"Q4","Current_Decade","Positive"
4364,"Q4","Current_Decade","Negative"
4365,"Q4","Current_Decade","Negative"
4367,"Q4","Current_Decade","Positive"
4371,"Q4","Current_Decade","Negative"
4372,"Q4","Current_Decade","Positive"
4374,"Q4","Current_Decade","Positive"
4375,"Q4","Current_Decade","Negative"
4380,"Q4","Current_Decade","Negative"
4381,"Q4","Current_Decade","Negative"
4383,"Q4","Current_Decade","Positive"
4385,"Q4","Current_Decade","Negative"
4386,"Q4","Current_Decade","Positive"
4389,"Q4","Current_Decade","Positive"
4394,"Q4","Current_Decade","Negative"
4399,"Q4","Current_Decade","Negative"
4400,"Q4","Current_Decade","Positive"
4403,"Q4","Current_Decade","Positive"
4409,"Q4","Current_Decade","Positive"
4410,"Q4","Current_Decade","Positive"
4414,"Q4","Current_Decade","Negative"
4416,"Q4","Current_Decade","Negative"
4418,"Q4","Current_Decade","Negative"
4419,"Q4","Current_Decade","Negative"
4420,"Q4","Current_Decade","Positive"
4422,"Q4","Current_Decade","Positive"
4423,"Q4","Current_Decade","Positive"
4424,"Q4","Current_Decade","Negative"
4426,"Q4","Current_Decade","Positive"
4427,"Q4","Current_Decade","Negative"
4428,"Q4","Current_Decade","Negative"
4432,"Q4","Current_Decade","Positive"
4433,"Q4","Current_Decade","Negative"
4439,"Q4","Current_Decade","Negative"
4440,"Q4","Current_Decade","Negative"
4441,"Q4","Current_Decade","Positive"
4442,"Q4","Current_Decade","Negative"
4452,"Q4","Current_Decade","Positive"
4453,"Q4","Current_Decade","Negative"
4456,"Q4","Current_Decade","Positive"
4457,"Q4","Current_Decade","Positive"
4458,"Q1","Current_Decade","Positive"
4462,"Q1","Current_Decade","Positive"
4463,"Q1","Current_Decade","Negative"
4464,"Q1","Current_Decade","Negative"
4465,"Q1","Current_Decade","Negative"
4466,"Q1","Current_Decade","Negative"
4469,"Q1","Current_Decade","Negative"
4473,"Q1","Current_Decade","Negative"
4474,"Q1","Current_Decade","Positive"
4476,"Q1","Current_Decade","Negative"
4477,"Q1","Current_Decade","Negative"
4478,"Q1","Current_Decade","Positive"
4479,"Q1","Current_Decade","Negative"
4481,"Q1","Current_Decade","Negative"
4483,"Q1","Current_Decade","Positive"
4485,"Q1","Current_Decade","Negative"
4486,"Q1","Current_Decade","Negative"
4489,"Q1","Current_Decade","Negative"
4493,"Q1","Current_Decade","Negative"
4494,"Q1","Current_Decade","Negative"
4495,"Q1","Current_Decade","Negative"
4496,"Q1","Current_Decade","Positive"
4499,"Q1","Current_Decade","Negative"
4500,"Q1","Current_Decade","Negative"
4503,"Q1","Current_Decade","Positive"
4505,"Q1","Current_Decade","Negative"
4510,"Q1","Current_Decade","Negative"
4513,"Q1","Current_Decade","Positive"
4515,"Q1","Current_Decade","Negative"
4518,"Q1","Current_Decade","Negative"
4519,"Q1","Current_Decade","Negative"
4520,"Q1","Current_Decade","Negative"
4522,"Q1","Current_Decade","Negative"
4523,"Q1","Current_Decade","Negative"
4524,"Q1","Current_Decade","Positive"
4525,"Q1","Current_Decade","Negative"
4528,"Q1","Current_Decade","Positive"
4529,"Q1","Current_Decade","Negative"
4530,"Q1","Current_Decade","Positive"
4532,"Q1","Current_Decade","Positive"
4538,"Q1","Current_Decade","Positive"
4540,"Q1","Current_Decade","Positive"
4541,"Q1","Current_Decade","Positive"
4545,"Q1","Current_Decade","Negative"
4546,"Q1","Current_Decade","Positive"
4548,"Q1","Current_Decade","Positive"
4551,"Q1","Current_Decade","Positive"
4552,"Q1","Current_Decade","Negative"
4553,"Q1","Current_Decade","Negative"
4555,"Q1","Current_Decade","Negative"
4557,"Q1","Current_Decade","Negative"
4561,"Q1","Current_Decade","Negative"
4562,"Q1","Current_Decade","Positive"
4565,"Q1","Current_Decade","Negative"
4566,"Q1","Current_Decade","Negative"
4567,"Q1","Current_Decade","Positive"
4568,"Q2","Current_Decade","Positive"
4570,"Q2","Current_Decade","Positive"
4571,"Q2","Current_Decade","Negative"
4574,"Q2","Current_Decade","Negative"
4575,"Q2","Current_Decade","Positive"
4578,"Q2","Current_Decade","Negative"
4580,"Q2","Current_Decade","Positive"
4581,"Q2","Current_Decade","Negative"
4584,"Q2","Current_Decade","Negative"
4585,"Q2","Current_Decade","Positive"
4586,"Q2","Current_Decade","Negative"
4588,"Q2","Current_Decade","Negative"
4591,"Q2","Current_Decade","Negative"
4592,"Q2","Current_Decade","Positive"
4599,"Q2","Current_Decade","Negative"
4600,"Q2","Current_Decade","Negative"
4601,"Q2","Current_Decade","Positive"
4602,"Q2","Current_Decade","Negative"
4603,"Q2","Current_Decade","Negative"
4604,"Q2","Current_Decade","Positive"
4605,"Q2","Current_Decade","Negative"
4606,"Q2","Current_Decade","Negative"
4607,"Q2","Current_Decade","Negative"
4609,"Q2","Current_Decade","Positive"
4610,"Q2","Current_Decade","Positive"
4614,"Q2","Current_Decade","Negative"
4615,"Q2","Current_Decade","Negative"
4619,"Q2","Current_Decade","Negative"
4620,"Q2","Current_Decade","Negative"
4624,"Q2","Current_Decade","Negative"
4625,"Q2","Current_Decade","Negative"
4626,"Q2","Current_Decade","Positive"
4627,"Q2","Current_Decade","Positive"
4628,"Q2","Current_Decade","Negative"
4631,"Q2","Current_Decade","Negative"
4632,"Q2","Current_Decade","Positive"
4633,"Q2","Current_Decade","Negative"
4634,"Q2","Current_Decade","Negative"
4636,"Q2","Current_Decade","Positive"
4638,"Q2","Current_Decade","Negative"
4641,"Q2","Current_Decade","Negative"
4644,"Q2","Current_Decade","Negative"
4645,"Q2","Current_Decade","Positive"
4647,"Q2","Current_Decade","Negative"
4648,"Q2","Current_Decade","Negative"
4649,"Q2","Current_Decade","Positive"
4658,"Q2","Current_Decade","Positive"
4660,"Q2","Current_Decade","Negative"
4661,"Q2","Current_Decade","Negative"
4663,"Q2","Current_Decade","Negative"
4664,"Q2","Current_Decade","Negative"
4665,"Q2","Current_Decade","Negative"
4666,"Q2","Current_Decade","Positive"
4667,"Q2","Current_Decade","Negative"
4668,"Q2","Current_Decade","Negative"
4669,"Q3","Current_Decade","Positive"
4672,"Q3","Current_Decade","Negative"
4674,"Q3","Current_Decade","Negative"
4675,"Q3","Current_Decade","Positive"
4677,"Q3","Current_Decade","Negative"
4678,"Q3","Current_Decade","Negative"
4680,"Q3","Current_Decade","Negative"
4681,"Q3","Current_Decade","Negative"
4683,"Q3","Current_Decade","Negative"
4684,"Q3","Current_Decade","Negative"
4687,"Q3","Current_Decade","Positive"
4691,"Q3","Current_Decade","Negative"
4693,"Q3","Current_Decade","Positive"
4695,"Q3","Current_Decade","Negative"
4700,"Q3","Current_Decade","Negative"
4704,"Q3","Current_Decade","Positive"
4705,"Q3","Current_Decade","Positive"
4706,"Q3","Current_Decade","Positive"
4707,"Q3","Current_Decade","Negative"
4710,"Q3","Current_Decade","Positive"
4711,"Q3","Current_Decade","Negative"
4714,"Q3","Current_Decade","Negative"
4716,"Q3","Current_Decade","Positive"
4718,"Q3","Current_Decade","Positive"
4719,"Q3","Current_Decade","Positive"
4720,"Q3","Current_Decade","Negative"
4722,"Q3","Current_Decade","Positive"
4723,"Q3","Current_Decade","Negative"
4728,"Q3","Current_Decade","Negative"
4729,"Q3","Current_Decade","Negative"
4730,"Q3","Current_Decade","Negative"
4733,"Q3","Current_Decade","Negative"
4735,"Q3","Current_Decade","Positive"
4737,"Q3","Current_Decade","Negative"
4738,"Q3","Current_Decade","Positive"
4740,"Q3","Current_Decade","Negative"
4743,"Q3","Current_Decade","Negative"
4744,"Q3","Current_Decade","Positive"
4745,"Q3","Current_Decade","Positive"
4746,"Q3","Current_Decade","Positive"
4749,"Q3","Current_Decade","Negative"
4750,"Q3","Current_Decade","Negative"
4751,"Q3","Current_Decade","Negative"
4759,"Q3","Current_Decade","Negative"
4760,"Q3","Current_Decade","Negative"
4761,"Q3","Current_Decade","Positive"
4763,"Q3","Current_Decade","Negative"
4764,"Q3","Current_Decade","Positive"
4765,"Q3","Current_Decade","Positive"
4766,"Q3","Current_Decade","Positive"
4769,"Q3","Current_Decade","Negative"
4770,"Q3","Current_Decade","Positive"
4772,"Q3","Current_Decade","Negative"
4779,"Q3","Current_Decade","Negative"
4784,"Q3","Current_Decade","Negative"
4785,"Q3","Current_Decade","Negative"
4787,"Q3","Current_Decade","Positive"
4789,"Q3","Current_Decade","Positive"
4790,"Q3","Current_Decade","Positive"
4793,"Q3","Current_Decade","Negative"
4794,"Q3","Current_Decade","Positive"
4795,"Q3","Current_Decade","Positive"
4796,"Q3","Current_Decade","Positive"
4797,"Q3","Current_Decade","Negative"
4799,"Q3","Current_Decade","Negative"
4801,"Q3","Current_Decade","Negative"
4802,"Q3","Current_Decade","Positive"
4803,"Q3","Current_Decade","Negative"
4810,"Q3","Current_Decade","Negative"
4812,"Q3","Current_Decade","Positive"
4813,"Q3","Current_Decade","Negative"
4814,"Q3","Current_Decade","Negative"
4815,"Q3","Current_Decade","Positive"
4817,"Q3","Current_Decade","Negative"
4819,"Q3","Current_Decade","Positive"
4820,"Q3","Current_Decade","Negative"
4821,"Q3","Current_Decade","Negative"
4822,"Q3","Current_Decade","Positive"
4823,"Q3","Current_Decade","Negative"
4824,"Q3","Current_Decade","Negative"
4825,"Q3","Current_Decade","Negative"
4826,"Q3","Current_Decade","Positive"
4827,"Q3","Current_Decade","Positive"
4828,"Q3","Current_Decade","Negative"
4829,"Q3","Current_Decade","Positive"
4830,"Q3","Current_Decade","Negative"
4831,"Q3","Current_Decade","Negative"
4832,"Q3","Current_Decade","Negative"
4834,"Q3","Current_Decade","Positive"
4835,"Q3","Current_Decade","Positive"
4836,"Q3","Current_Decade","Negative"
4839,"Q3","Current_Decade","Positive"
4841,"Q3","Current_Decade","Negative"
4842,"Q3","Current_Decade","Negative"
4845,"Q4","Current_Decade","Positive"
4846,"Q4","Current_Decade","Negative"
4849,"Q4","Current_Decade","Negative"
4851,"Q4","Current_Decade","Positive"
4852,"Q4","Current_Decade","Negative"
4853,"Q4","Current_Decade","Negative"
4854,"Q4","Current_Decade","Negative"
4856,"Q4","Current_Decade","Negative"
4858,"Q4","Current_Decade","Negative"
4863,"Q4","Current_Decade","Negative"
4864,"Q4","Current_Decade","Negative"
4865,"Q4","Current_Decade","Positive"
4867,"Q4","Current_Decade","Negative"
4869,"Q4","Current_Decade","Negative"
4871,"Q4","Current_Decade","Negative"
4873,"Q4","Current_Decade","Negative"
4874,"Q4","Current_Decade","Negative"
4875,"Q4","Current_Decade","Negative"
4876,"Q4","Current_Decade","Negative"
4878,"Q4","Current_Decade","Negative"
4879,"Q4","Current_Decade","Positive"
4881,"Q4","Current_Decade","Positive"
4883,"Q4","Current_Decade","Positive"
4885,"Q4","Current_Decade","Positive"
4886,"Q4","Current_Decade","Negative"
4888,"Q4","Current_Decade","Negative"
4889,"Q4","Current_Decade","Negative"
4890,"Q4","Current_Decade","Negative"
4897,"Q4","Current_Decade","Positive"
4900,"Q4","Current_Decade","Positive"
4901,"Q4","Current_Decade","Negative"
4902,"Q4","Current_Decade","Negative"
4905,"Q4","Current_Decade","Positive"
4906,"Q4","Current_Decade","Positive"
4909,"Q4","Current_Decade","Negative"
4911,"Q4","Current_Decade","Negative"
4916,"Q4","Current_Decade","Negative"
4918,"Q4","Current_Decade","Positive"
4921,"Q1","Current_Decade","Negative"
4923,"Q1","Current_Decade","Positive"
4924,"Q1","Current_Decade","Positive"
4925,"Q1","Current_Decade","Negative"
4926,"Q1","Current_Decade","Negative"
4929,"Q1","Current_Decade","Positive"
4930,"Q1","Current_Decade","Negative"
4931,"Q1","Current_Decade","Negative"
4935,"Q1","Current_Decade","Negative"
4936,"Q1","Current_Decade","Positive"
4938,"Q1","Current_Decade","Positive"
4940,"Q1","Current_Decade","Positive"
4943,"Q1","Current_Decade","Negative"
4946,"Q1","Current_Decade","Positive"
4947,"Q1","Current_Decade","Positive"
4948,"Q1","Current_Decade","Positive"
4950,"Q1","Current_Decade","Positive"
4955,"Q1","Current_Decade","Positive"
4957,"Q1","Current_Decade","Positive"
4960,"Q1","Current_Decade","Negative"
4964,"Q1","Current_Decade","Negative"
4967,"Q1","Current_Decade","Negative"
4969,"Q1","Current_Decade","Negative"
4972,"Q1","Current_Decade","Negative"
4977,"Q1","Current_Decade","Negative"
4984,"Q1","Current_Decade","Negative"
4986,"Q1","Current_Decade","Negative"
4987,"Q1","Current_Decade","Negative"
4991,"Q1","Current_Decade","Positive"
4992,"Q1","Current_Decade","Negative"
4993,"Q1","Current_Decade","Positive"
4995,"Q2","Current_Decade","Negative"
4997,"Q2","Current_Decade","Positive"
4999,"Q2","Current_Decade","Negative"
5003,"Q2","Current_Decade","Positive"
5004,"Q2","Current_Decade","Positive"
5005,"Q2","Current_Decade","Positive"
5006,"Q2","Current_Decade","Negative"
5008,"Q2","Current_Decade","Negative"
5009,"Q2","Current_Decade","Positive"
5010,"Q2","Current_Decade","Negative"
5011,"Q2","Current_Decade","Positive"
5012,"Q2","Current_Decade","Negative"
5016,"Q2","Current_Decade","Positive"
5018,"Q2","Current_Decade","Negative"
5020,"Q2","Current_Decade","Negative"
5021,"Q2","Current_Decade","Negative"
5022,"Q2","Current_Decade","Positive"
5024,"Q2","Current_Decade","Negative"
5027,"Q2","Current_Decade","Negative"
5035,"Q2","Current_Decade","Negative"
5039,"Q2","Current_Decade","Negative"
5046,"Q2","Current_Decade","Negative"
5047,"Q2","Current_Decade","Negative"
5048,"Q2","Current_Decade","Negative"
5050,"Q2","Current_Decade","Negative"
5051,"Q2","Current_Decade","Negative"
5052,"Q2","Current_Decade","Positive"
5054,"Q2","Current_Decade","Negative"
5056,"Q2","Current_Decade","Positive"
5059,"Q2","Current_Decade","Negative"
5060,"Q2","Current_Decade","Positive"
5062,"Q2","Current_Decade","Negative"
5064,"Q2","Current_Decade","Negative"
5067,"Q2","Current_Decade","Positive"
5068,"Q2","Current_Decade","Negative"
5069,"Q2","Current_Decade","Negative"
5072,"Q2","Current_Decade","Positive"
5073,"Q2","Current_Decade","Positive"
5077,"Q2","Current_Decade","Negative"
5078,"Q2","Current_Decade","Negative"
5080,"Q2","Current_Decade","Negative"
5083,"Q2","Current_Decade","Negative"
5088,"Q2","Current_Decade","Positive"
5089,"Q2","Current_Decade","Negative"
5091,"Q2","Current_Decade","Negative"
5092,"Q2","Current_Decade","Negative"
5093,"Q2","Current_Decade","Negative"
5094,"Q2","Current_Decade","Positive"
5096,"Q2","Current_Decade","Positive"
5097,"Q3","Current_Decade","Negative"
5099,"Q3","Current_Decade","Positive"
5100,"Q3","Current_Decade","Positive"
5101,"Q3","Current_Decade","Negative"
5103,"Q3","Current_Decade","Positive"
5107,"Q3","Current_Decade","Negative"
5109,"Q3","Current_Decade","Positive"
5111,"Q3","Current_Decade","Negative"
5112,"Q3","Current_Decade","Positive"
5113,"Q3","Current_Decade","Positive"
5116,"Q3","Current_Decade","Negative"
5120,"Q3","Current_Decade","Negative"
5123,"Q3","Current_Decade","Negative"
5124,"Q3","Current_Decade","Negative"
5125,"Q3","Current_Decade","Positive"
5126,"Q3","Current_Decade","Negative"
5128,"Q3","Current_Decade","Positive"
5129,"Q3","Current_Decade","Positive"
5130,"Q3","Current_Decade","Positive"
5131,"Q3","Current_Decade","Negative"
5132,"Q3","Current_Decade","Positive"
5133,"Q3","Current_Decade","Negative"
5135,"Q3","Current_Decade","Positive"
